17	7	0	0	0	0
40	2	1	0	0	0
28	2	0	0	0	0
34	23	0	0	0	0
41	41	0	0	0	0
17	11	0	0	0	0
20	20	0	0	0	0
13	0	0	0	0	0
8	3	0	0	0	0
8	0	0	0	0	0
13	0	0	0	0	0
12	4	0	0	0	0
6	1	0	0	0	0
5	1	0	0	0	0
8	0	0	0	0	0
2	0	0	0	0	0
7	4	0	0	0	4
17	5	0	0	0	5
27	7	0	0	0	4
40	26	0	0	0	9
135	28	0	0	0	29
122	19	0	0	0	18
145	72	0	0	0	42
227	79	0	0	0	32
178	49	0	0	0	40
163	72	0	0	0	31
239	79	0	0	0	49
70	11	0	0	0	10
84	16	0	0	0	14
130	46	0	0	0	18
102	28	0	0	0	23
154	34	0	0	0	33
141	24	0	0	0	21
169	38	0	0	0	29
173	84	0	0	0	48
260	94	0	0	0	37
206	60	0	0	0	46
186	86	0	0	0	36
276	94	0	0	0	56
88	15	0	0	0	13
105	25	0	0	0	18
108	52	0	0	0	30
129	37	0	0	0	29
116	54	0	0	0	22
164	46	0	0	0	33
146	37	0	0	0	21
169	50	0	0	0	29
177	93	0	0	0	48
273	104	0	0	0	37
220	72	0	0	0	48
196	109	0	0	0	36
290	109	0	0	0	56
82	23	0	0	0	16
84	25	0	0	0	14
136	52	0	0	0	18
98	54	0	0	0	18
27	9	0	0	0	6
144	40	0	0	0	29
129	32	0	0	0	18
156	81	0	0	0	42
239	91	0	0	0	32
193	63	0	0	0	42
172	95	0	0	0	31
254	95	0	0	0	49
94	23	0	0	0	13
115	60	0	0	0	30
180	65	0	0	0	23
150	48	0	0	0	31
130	68	0	0	0	22
173	46	0	0	0	33
153	37	0	0	0	21
174	52	0	0	0	32
188	97	0	0	0	48
289	106	0	0	0	37
241	77	0	0	0	50
209	109	0	0	0	36
298	109	0	0	0	58
173	46	0	0	0	33
153	37	0	0	0	21
174	52	0	0	0	32
188	97	0	0	0	48
289	106	0	0	0	37
241	77	0	0	0	50
209	109	0	0	0	36
298	109	0	0	0	58
43	11	0	0	0	8
52	27	0	0	0	9
173	46	0	0	0	33
153	37	0	0	0	21
177	52	0	0	0	32
189	97	0	0	0	48
289	106	0	0	0	37
242	77	0	0	0	50
210	109	0	0	0	36
300	109	0	0	0	58
148	33	0	0	0	18
159	45	0	0	0	28
170	85	0	0	0	42
256	93	0	0	0	32
225	67	0	0	0	44
187	95	0	0	0	31
280	95	0	0	0	51
63	14	0	0	0	8
73	36	0	0	0	18
120	41	0	0	0	22
96	24	0	0	0	16
98	26	0	0	0	16
152	56	0	0	0	18
166	56	0	0	0	29
169	43	0	0	0	29
159	33	0	0	0	19
176	46	0	0	0	28
185	86	0	0	0	47
269	99	0	0	0	32
234	67	0	0	0	46
191	102	0	0	0	33
18	4	0	0	0	2
72	26	0	0	0	9
52	27	0	0	0	9
24	6	0	0	0	4
53	13	0	0	0	9
60	29	0	0	0	10
42	14	0	0	0	5
60	30	0	0	0	10
94	28	0	0	0	15
102	26	0	0	0	18
108	27	0	0	0	19
114	50	0	0	0	28
114	59	0	0	0	20
225	56	0	0	0	48
224	48	0	0	0	42
269	56	0	0	0	48
266	105	0	0	0	68
381	140	0	0	0	60
338	109	0	0	0	77
278	150	0	0	0	50
408	129	0	0	0	70
21	4	0	0	0	2
67	14	0	0	0	12
95	35	0	0	0	15
196	42	0	0	0	37
235	49	0	0	0	42
233	92	0	0	0	59
333	122	0	0	0	52
296	95	0	0	0	67
243	131	0	0	0	44
357	113	0	0	0	61
14	5	0	0	0	5
25	7	0	0	0	4
20	27	0	0	0	10
56	17	0	0	0	22
45	15	0	0	0	11
64	21	0	0	0	10
53	79	0	0	0	23
95	78	0	0	0	21
63	72	0	0	0	24
82	77	0	0	0	39
178	64	0	0	0	33
174	44	0	0	0	21
184	56	0	0	0	32
194	120	0	0	0	52
294	126	0	0	0	37
257	96	0	0	0	52
214	141	0	0	0	36
320	138	0	0	0	58
50	33	0	0	0	19
34	17	0	0	0	10
52	23	0	0	0	9
76	76	0	0	0	18
45	72	0	0	0	21
71	83	0	0	0	34
168	57	0	0	0	29
162	38	0	0	0	19
171	50	0	0	0	28
179	106	0	0	0	46
266	116	0	0	0	32
232	84	0	0	0	45
291	124	0	0	0	51
1	15	0	0	0	0
2	5	0	0	0	0
147	54	0	0	0	29
135	37	0	0	0	18
157	102	0	0	0	42
239	109	0	0	0	32
192	79	0	0	0	42
171	123	0	0	0	31
256	121	0	0	0	49
84	31	0	0	0	16
110	45	0	0	0	24
98	70	0	0	0	18
146	69	0	0	0	28
120	40	0	0	0	21
115	27	0	0	0	14
191	83	0	0	0	23
138	94	0	0	0	22
214	89	0	0	0	36
60	30	0	0	0	14
84	34	0	0	0	10
78	21	0	0	0	10
86	28	0	0	0	16
92	58	0	0	0	24
99	70	0	0	0	18
10	19	0	0	0	3
12	21	0	0	0	0
6	30	0	0	0	0
13	35	0	0	0	2
56	13	0	0	0	10
91	40	0	0	0	15
1	11	0	0	0	1
1	15	0	0	0	0
1	15	0	0	0	0
1	26	0	0	0	0
3	37	0	0	0	0
0	2	0	0	0	0
0	1	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
0	1	0	0	0	0
0	1	0	0	0	0
0	1	0	0	0	0
3	2	0	0	0	0
4	3	0	0	0	0
4	3	0	0	0	0
4	2	0	0	0	0
4	3	0	0	0	0
4	3	0	0	0	0
8	6	0	0	0	0
8	2	0	0	0	0
8	7	0	0	0	0
8	2	0	0	0	0
4	1	0	0	0	0
8	7	0	0	0	0
7	4	0	0	0	0
8	7	0	0	0	0
8	2	0	0	0	0
4	3	0	0	0	0
4	1	0	0	0	0
8	6	0	0	0	0
8	3	0	0	0	0
2	0	0	0	0	0
3	2	0	0	0	0
4	0	0	0	0	0
1	1	0	0	0	0
5	2	0	0	0	0
2	0	0	0	0	0
3	2	0	0	0	0
2	0	0	0	0	1
2	3	0	0	0	0
0	0	0	0	0	0
5	1	0	0	0	0
5	6	0	0	0	0
8	2	0	0	0	0
2	0	0	0	0	0
0	1	0	0	0	0
5	1	0	0	0	0
33	1	0	0	0	2
33	1	0	0	0	5
22	1	0	0	0	7
68	2	0	0	0	4
66	4	0	0	0	11
64	6	0	0	0	14
60	6	0	0	0	16
39	2	0	0	0	12
55	3	0	0	0	3
68	2	0	0	0	4
69	3	0	0	0	11
66	9	0	0	0	14
62	6	0	0	0	16
41	2	0	0	0	12
59	5	0	0	0	3
57	1	0	0	0	3
57	3	0	0	0	9
53	5	0	0	0	14
35	1	0	0	0	10
49	5	0	0	0	2
42	6	0	0	0	13
57	20	0	0	0	14
60	20	0	0	0	16
42	25	0	0	0	9
65	12	0	0	0	7
49	7	0	0	0	11
65	8	0	0	0	16
67	12	0	0	0	15
86	26	0	0	0	17
95	24	0	0	0	20
62	31	0	0	0	11
17	4	0	0	0	3
4	0	0	0	0	0
5	4	0	0	0	0
14	1	0	0	0	3
69	11	0	0	0	16
88	11	0	0	0	21
108	19	0	0	0	16
128	44	0	0	0	17
138	41	0	0	0	21
95	44	0	0	0	12
53	7	0	0	0	12
58	2	0	0	0	10
85	25	0	0	0	14
54	28	0	0	0	8
44	14	0	0	0	5
35	15	0	0	0	6
103	11	0	0	0	29
113	27	0	0	0	25
134	44	0	0	0	17
151	41	0	0	0	21
107	47	0	0	0	19
144	36	0	0	0	10
64	10	0	0	0	15
91	9	0	0	0	24
94	23	0	0	0	20
116	38	0	0	0	14
90	41	0	0	0	15
64	8	0	0	0	15
73	7	0	0	0	19
93	30	0	0	0	11
104	30	0	0	0	14
87	11	0	0	0	22
98	18	0	0	0	16
124	42	0	0	0	17
135	36	0	0	0	21
93	42	0	0	0	12
125	33	0	0	0	9
4	0	0	0	0	2
5	4	0	0	0	0
20	4	0	0	0	7
36	2	0	0	0	6
32	3	0	0	0	7
20	1	0	0	0	4
21	1	0	0	0	4
13	6	0	0	0	2
38	2	0	0	0	3
84	8	0	0	0	16
104	8	0	0	0	18
124	30	0	0	0	20
132	26	0	0	0	8
0	23	0	0	0	0
1	24	0	0	0	0
0	16	0	0	0	0
1	13	0	0	0	0
1	13	0	0	0	0
2	27	0	0	0	0
1	36	0	0	0	0
2	27	0	0	0	0
1	36	0	0	0	0
0	18	0	0	0	0
0	11	0	0	0	0
0	12	0	0	0	0
0	5	0	0	0	0
0	12	0	0	0	0
0	13	0	0	0	0
0	1	0	0	0	0
0	1	0	0	0	0
0	1	0	0	0	0
0	1	0	0	0	0
0	1	0	0	0	0
0	1	0	0	0	0
0	1	0	0	0	0
0	1	0	0	0	0
0	1	0	0	0	0
0	1	0	0	0	0
0	1	0	0	0	0
0	1	0	0	0	0
0	1	0	0	0	0
2	0	0	0	0	0
4	3	0	1	1	0
6	1	0	0	0	0
3	2	0	0	0	0
1	0	0	0	0	0
9	3	0	0	1	0
6	1	0	0	0	0
3	2	0	0	0	0
7	3	0	1	1	0
6	1	0	0	0	0
3	2	0	0	0	0
3	1	0	0	0	0
4	2	0	0	0	0
2	1	0	0	0	0
14	6	0	0	2	0
9	4	0	1	1	0
8	2	0	0	0	0
4	3	0	0	0	0
7	3	0	0	1	0
4	2	0	0	0	0
6	2	0	0	1	0
4	2	0	0	0	0
6	2	0	0	1	0
4	2	0	0	0	0
14	6	0	0	2	0
9	4	0	1	1	0
8	2	0	0	0	0
4	3	0	0	0	0
6	2	0	0	1	0
4	1	0	0	0	0
2	0	0	0	0	0
11	5	0	0	2	0
6	3	0	1	1	0
5	2	0	0	0	0
13	6	0	0	2	0
8	4	0	1	1	0
8	3	0	0	0	0
6	2	0	0	0	0
16	6	0	0	2	0
12	4	0	1	1	0
8	2	0	0	0	0
6	2	0	0	0	0
2	0	0	0	0	0
12	5	0	0	2	0
9	3	0	1	1	0
6	1	0	0	0	0
4	1	0	0	0	0
4	1	0	0	0	0
4	2	0	0	0	0
2	2	0	0	0	0
2	2	0	0	0	0
6	3	0	0	0	0
5	3	0	0	0	0
33	1	0	0	0	2
28	1	0	0	0	8
22	1	0	0	0	7
55	1	0	0	0	3
57	2	0	0	0	9
55	7	0	0	0	11
50	2	0	0	0	14
39	2	0	0	0	12
55	1	0	0	0	3
57	2	0	0	0	9
55	7	0	0	0	11
50	2	0	0	0	14
39	2	0	0	0	12
9	1	0	0	0	0
47	1	1	0	0	8
55	4	0	0	0	10
187	9	3	0	0	29
205	15	1	0	0	39
185	44	0	0	0	61
227	50	0	0	0	77
208	37	0	0	0	58
201	47	0	0	0	32
228	60	0	0	0	31
181	15	2	0	0	24
192	16	0	0	0	36
214	22	2	0	0	45
191	46	0	0	0	55
195	33	0	0	0	33
105	14	1	0	0	10
121	22	1	0	0	18
421	58	8	0	0	41
421	56	2	0	0	62
486	86	8	0	0	72
466	130	0	0	0	93
505	174	0	0	0	124
504	86	0	0	0	92
469	97	0	0	0	54
513	162	0	0	0	62
210	30	4	0	0	20
243	43	4	0	0	36
233	65	0	0	0	46
252	87	0	0	0	62
314	40	2	0	0	47
368	66	6	0	0	55
350	96	0	0	0	70
383	123	0	0	0	93
378	66	0	0	0	69
385	124	0	0	0	47
211	30	4	0	0	20
233	65	0	0	0	46
256	88	0	0	0	62
259	87	0	0	0	31
273	36	1	0	0	39
321	56	5	0	0	45
335	56	0	0	0	57
315	61	0	0	0	34
332	113	0	0	0	39
218	30	1	0	0	31
258	46	4	0	0	36
269	48	0	0	0	46
268	91	0	0	0	32
390	46	7	0	0	36
451	79	7	0	0	64
424	113	0	0	0	82
459	148	0	0	0	108
471	77	0	0	0	80
444	85	0	0	0	47
466	155	0	0	0	56
26	6	0	0	0	6
31	1	0	0	0	8
27	4	0	0	0	16
40	14	0	0	0	10
48	15	0	0	0	0
51	16	0	0	0	1
90	4	0	0	0	10
86	5	0	0	0	21
96	19	0	0	0	20
101	17	0	0	0	11
77	19	0	0	0	14
44	5	0	0	0	5
52	3	0	0	0	13
58	11	0	0	0	12
36	1	0	0	0	4
40	7	0	0	0	4
88	5	2	0	0	21
96	19	0	0	0	20
86	20	0	0	0	10
77	21	0	0	0	14
107	34	0	0	0	4
96	5	0	0	0	10
88	5	2	0	0	21
101	17	0	0	0	11
86	20	0	0	0	10
107	34	0	0	0	4
33	10	0	0	0	0
23	13	0	0	0	6
34	18	0	0	0	2
91	19	0	0	0	22
71	21	0	0	0	13
71	7	1	0	0	18
71	16	0	0	0	21
32	15	0	0	0	5
45	13	0	0	0	8
62	24	0	0	0	0
36	31	0	0	0	10
64	40	0	0	0	3
411	66	7	0	0	44
427	64	2	0	0	64
469	88	7	0	0	80
471	131	0	0	0	93
539	171	0	0	0	108
462	131	0	0	0	61
542	204	0	0	0	59
405	77	6	0	0	70
404	115	0	0	0	80
464	157	0	0	0	93
456	97	0	0	0	70
399	117	0	0	0	53
469	185	0	0	0	51
361	57	6	0	0	38
405	77	6	0	0	70
406	115	0	0	0	80
464	149	0	0	0	93
455	96	0	0	0	70
401	115	0	0	0	53
22	13	0	0	0	8
20	7	1	0	0	6
19	4	0	0	0	14
44	20	0	0	0	0
33	48	0	0	0	9
44	47	0	0	0	3
2	4	0	0	0	0
0	9	0	0	0	0
0	14	0	0	0	0
0	9	0	0	0	0
1	19	0	0	0	0
1	28	0	0	0	0
0	14	0	0	0	0
1	19	0	0	0	0
1	28	0	0	0	0
1	19	0	0	0	0
1	28	0	0	0	0
0	13	0	0	0	0
0	13	0	0	0	0
0	9	0	0	0	0
0	14	0	0	0	0
1	19	0	0	0	0
1	28	0	0	0	0
1	18	0	0	0	0
1	26	0	0	0	0
1	17	0	0	0	0
1	25	0	0	0	0
2	20	0	0	0	0
1	21	0	0	0	0
0	14	0	0	0	0
0	14	0	0	0	0
1	19	0	0	0	0
1	28	0	0	0	0
0	9	0	0	0	0
2	18	0	0	0	0
1	19	0	0	0	0
1	19	0	0	0	0
1	30	0	0	0	0
0	15	0	0	0	0
1	19	0	0	0	0
1	30	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
2	0	0	0	0	0
2	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
3	0	0	0	0	0
3	0	0	0	0	0
7	3	0	0	1	0
5	3	0	0	1	0
3	2	0	0	0	0
7	3	0	0	1	0
5	3	0	0	1	0
3	2	0	0	0	0
7	3	0	0	1	0
5	3	0	0	1	0
3	2	0	0	0	0
7	3	0	0	1	0
5	3	0	0	1	0
3	2	0	0	0	0
3	2	0	0	0	0
2	1	0	0	0	0
7	3	0	0	1	0
5	3	0	0	1	0
3	2	0	0	0	0
1	1	0	0	0	0
7	3	0	0	1	0
5	3	0	0	1	0
3	2	0	0	0	0
3	2	0	0	0	0
2	1	0	0	0	0
1	0	0	0	0	0
1	1	0	0	0	0
4	3	0	0	1	0
3	3	0	0	1	0
3	2	0	0	0	0
7	4	0	0	1	0
5	3	0	0	2	0
3	2	0	0	0	0
7	4	0	0	1	0
4	3	0	0	2	0
3	2	0	0	0	0
4	2	0	0	0	0
3	2	0	0	1	0
2	2	0	0	1	0
2	1	0	0	0	0
4	2	0	0	0	0
3	2	0	0	1	0
1	1	0	0	0	0
4	2	0	0	0	0
2	1	0	0	0	0
3	2	0	0	1	0
2	1	0	0	0	0
7	4	0	0	1	0
5	3	0	0	2	0
3	2	0	0	0	0
2	2	0	0	0	0
2	2	0	0	0	0
2	2	0	0	0	0
2	1	0	0	0	0
2	1	0	0	0	0
1	1	0	0	0	0
4	4	0	0	1	0
3	3	0	0	2	0
3	2	0	0	0	0
8	3	0	0	1	0
4	3	0	0	3	0
6	2	0	0	1	0
11	4	0	0	2	0
6	4	0	0	4	0
8	3	0	0	2	0
7	6	0	0	0	0
3	3	4	0	0	0
4	4	4	0	0	0
4	4	4	0	0	0
7	8	8	0	0	0
4	8	0	0	0	0
3	4	4	0	0	0
2	5	0	0	0	0
1	5	0	0	0	0
4	3	0	0	0	0
1	3	0	0	0	0
258	45	4	0	0	27
248	41	1	0	0	43
293	63	3	0	0	44
281	86	0	0	0	56
334	63	0	0	0	57
321	117	0	0	0	44
369	60	5	0	0	36
344	56	1	0	0	57
412	86	4	0	0	58
389	116	0	0	0	74
445	173	0	0	0	105
478	84	0	0	0	76
432	90	0	0	0	48
446	164	0	0	0	60
188	44	6	0	0	20
214	54	4	0	0	33
219	81	0	0	0	25
234	120	0	0	0	30
246	58	8	0	0	25
225	56	5	0	0	38
255	100	0	0	0	49
300	160	0	0	0	65
284	104	0	0	0	31
357	92	14	0	0	36
324	89	9	0	0	54
400	102	11	0	0	58
359	149	0	0	0	68
439	234	0	0	0	94
443	131	0	0	0	77
408	166	0	0	0	49
357	92	14	0	0	36
324	89	9	0	0	54
400	105	11	0	0	58
359	149	0	0	0	68
442	234	0	0	0	94
408	173	0	0	0	49
435	261	0	0	0	54
204	54	8	0	0	20
185	55	5	0	0	31
210	86	0	0	0	39
257	77	0	0	0	44
358	102	14	0	0	36
402	110	11	0	0	59
371	163	0	0	0	68
450	255	0	0	0	94
457	154	0	0	0	77
421	186	0	0	0	49
457	275	0	0	0	56
365	114	14	0	0	36
331	126	9	0	0	54
406	116	11	0	0	59
378	170	0	0	0	68
452	267	0	0	0	94
423	182	0	0	0	49
459	288	0	0	0	56
432	116	14	0	0	42
488	119	11	0	0	80
459	171	0	0	0	78
536	269	0	0	0	102
527	164	0	0	0	79
478	189	0	0	0	51
536	289	0	0	0	61
548	133	16	0	0	49
530	145	10	0	0	73
612	133	13	0	0	94
584	192	0	0	0	93
664	289	0	0	0	122
633	177	0	0	0	93
581	205	0	0	0	61
642	326	0	0	0	73
139	34	4	0	0	12
163	49	0	0	0	24
118	48	0	0	0	21
635	178	9	0	0	85
701	178	11	0	0	100
677	233	0	0	0	107
824	334	0	0	0	149
712	247	0	0	0	105
679	271	0	0	0	88
732	372	0	0	0	89
199	51	3	0	0	28
193	66	0	0	0	30
442	120	10	0	0	40
499	129	9	0	0	72
482	165	0	0	0	76
484	190	0	0	0	63
517	257	0	0	0	64
499	129	9	0	0	72
482	165	0	0	0	76
589	224	0	0	0	106
506	171	0	0	0	75
484	190	0	0	0	63
498	138	11	0	0	68
575	145	12	0	0	78
685	259	0	0	0	111
600	198	0	0	0	81
560	220	0	0	0	73
505	132	15	0	0	53
574	143	12	0	0	78
543	185	0	0	0	80
595	190	0	0	0	81
580	280	0	0	0	73
350	60	5	0	0	36
333	64	1	0	0	57
392	90	4	0	0	57
384	120	0	0	0	74
450	162	0	0	0	105
466	92	0	0	0	76
404	114	0	0	0	48
448	177	0	0	0	61
49	11	0	0	0	7
130	25	1	0	0	21
156	36	1	0	0	22
176	65	0	0	0	39
131	25	1	0	0	22
150	45	0	0	0	28
166	45	0	0	0	18
50	15	0	0	0	9
102	38	0	0	0	19
111	47	0	0	0	12
337	85	11	0	0	33
316	88	9	0	0	52
378	100	8	0	0	52
424	221	0	0	0	92
441	122	0	0	0	66
390	170	0	0	0	44
427	241	0	0	0	54
224	62	4	0	0	33
209	83	0	0	0	39
263	74	0	0	0	40
232	99	0	0	0	25
257	61	10	0	0	24
233	70	7	0	0	38
260	108	0	0	0	49
322	162	0	0	0	65
330	100	0	0	0	52
417	106	16	0	0	41
376	122	12	0	0	62
465	130	13	0	0	66
430	180	0	0	0	78
533	270	0	0	0	108
538	168	0	0	0	88
484	224	0	0	0	56
525	334	0	0	0	66
2	10	0	0	0	0
16	42	0	0	0	0
15	32	0	0	0	0
26	30	0	0	0	0
37	26	0	0	0	0
20	33	0	0	0	0
50	41	0	0	0	3
48	20	0	0	0	2
58	22	0	0	0	8
71	17	0	0	0	10
81	30	0	0	0	11
100	44	0	0	0	12
122	50	0	0	0	21
306	45	2	0	0	31
291	53	0	0	0	50
341	68	0	0	0	51
334	86	0	0	0	65
394	130	0	0	0	92
408	68	0	0	0	66
392	150	0	0	0	53
235	35	3	0	0	23
222	40	1	0	0	38
304	104	0	0	0	65
321	57	0	0	0	47
304	115	0	0	0	40
97	33	3	0	0	15
142	85	0	0	0	17
2	8	0	0	0	0
4	13	0	0	0	0
4	2	0	0	0	0
4	2	0	0	0	0
4	2	0	0	0	0
4	2	0	0	0	0
2	1	0	0	0	0
2	2	0	0	0	0
2	2	0	0	0	0
2	1	0	0	0	0
2	1	0	0	0	0
2	2	0	0	0	0
2	1	0	0	0	0
2	1	0	0	0	0
2	1	0	0	0	0
2	2	0	0	0	0
3	2	0	0	0	0
2	1	0	0	0	0
2	1	0	0	0	0
2	1	0	0	0	0
3	1	0	0	0	0
0	1	0	0	0	0
6	2	0	0	0	0
0	1	0	0	0	0
6	2	0	0	0	0
0	1	0	0	0	0
6	2	0	0	0	0
1	1	0	0	0	0
1	1	0	0	0	0
0	1	0	0	0	0
2	2	0	0	0	0
1	1	0	0	0	0
2	0	0	0	0	0
0	6	0	0	0	0
0	0	0	0	0	0
1	1	0	0	0	0
3	5	0	0	0	0
1	1	0	0	0	0
3	5	0	0	0	0
1	1	0	0	0	0
3	5	0	0	0	0
0	1	0	0	0	0
1	1	0	0	0	0
1	1	0	0	0	0
1	0	0	0	0	0
1	1	0	0	0	0
1	0	0	0	0	0
1	1	0	0	0	0
1	1	0	0	0	0
1	2	0	0	0	0
1	1	0	0	0	0
1	1	0	0	0	0
1	0	0	0	0	0
2	1	0	0	0	0
2	4	0	0	0	0
5	2	0	0	0	0
0	4	0	0	0	0
0	4	0	0	0	0
0	2	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
2	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
1	0	0	0	0	0
12	0	0	0	1	0
14	0	0	0	1	2
14	1	0	0	2	1
28	1	0	0	2	4
2	0	0	0	0	1
4	0	0	0	0	4
13	1	0	0	1	3
11	0	0	0	1	3
16	0	0	0	1	6
10	1	0	0	0	3
14	1	0	0	1	10
3	0	0	0	0	2
17	2	0	0	1	6
38	5	0	0	3	7
44	6	0	0	5	12
51	9	0	0	4	18
40	6	0	0	3	9
55	17	0	0	5	22
35	11	0	0	4	27
1	0	2	0	0	0
3	0	0	0	0	0
69	11	1	0	4	8
72	11	4	0	7	22
117	21	0	0	9	42
98	30	0	0	9	42
52	25	0	0	9	57
65	23	0	0	9	60
87	12	5	0	7	18
86	16	2	0	4	10
91	11	3	0	10	24
121	18	0	0	9	38
121	21	0	0	9	39
82	27	0	0	9	54
88	12	5	0	7	18
88	18	2	0	4	10
91	11	3	0	10	24
122	20	0	0	9	39
130	47	0	0	10	46
83	27	0	0	9	54
2	0	1	0	0	0
1	0	1	0	0	0
1	0	2	0	0	0
1	1	4	0	0	0
4	1	0	0	0	0
0	0	14	0	0	0
2	0	7	0	0	0
1	4	0	0	0	0
1	4	0	0	0	0
49	18	27	0	0	7
60	24	0	0	0	10
46	13	0	0	0	6
75	25	0	0	0	14
1	0	4	0	0	0
1	1	4	0	0	0
1	1	4	0	0	0
1	2	4	0	0	0
2	2	8	0	0	0
0	2	3	0	0	0
3	4	8	0	0	0
0	2	3	0	0	0
0	1	1	0	0	0
2	4	0	0	0	0
2	2	8	0	0	0
0	2	3	0	0	0
2	3	8	0	0	0
